PC_Timestamp,ECG
2026-06-18 11:36:51.225329,31.87
2026-06-18 11:36:51.229999,34.7
2026-06-18 11:36:51.229999,29.55
2026-06-18 11:36:51.247202,28.4
2026-06-18 11:36:51.247202,37.22
2026-06-18 11:36:51.264053,22.11
2026-06-18 11:36:51.266817,-16.81
2026-06-18 11:36:51.280639,-53.54
2026-06-18 11:36:51.280639,-52.28
2026-06-18 11:36:51.295853,-40.08
2026-06-18 11:36:51.295853,-37.89
2026-06-18 11:36:51.311175,-41.68
2026-06-18 11:36:51.313752,-22.56
2026-06-18 11:36:51.327810,-9.51
2026-06-18 11:36:51.334832,14.41
2026-06-18 11:36:51.342827,26.28
2026-06-18 11:36:51.350827,38.09
2026-06-18 11:36:51.358318,42.87
2026-06-18 11:36:51.363489,29.72
2026-06-18 11:36:51.363489,7.69
2026-06-18 11:36:51.380590,-9.27
2026-06-18 11:36:51.380590,-11.21
2026-06-18 11:36:51.395955,-6.18
2026-06-18 11:36:51.395955,-9.13
2026-06-18 11:36:51.412473,-29.98
2026-06-18 11:36:51.413420,-61.67
2026-06-18 11:36:51.428492,-69.33
2026-06-18 11:36:51.429482,-26.19
2026-06-18 11:36:51.444793,15.73
2026-06-18 11:36:51.452223,47.49
2026-06-18 11:36:51.460293,46.26
2026-06-18 11:36:51.467733,36.08
2026-06-18 11:36:51.475937,38.88
2026-06-18 11:36:51.482961,49.63
2026-06-18 11:36:51.490547,39.43
2026-06-18 11:36:51.497959,13.37
2026-06-18 11:36:51.505477,-0.63
2026-06-18 11:36:51.513174,-4.61
2026-06-18 11:36:51.513174,-13.54
2026-06-18 11:36:51.530536,-21.43
2026-06-18 11:36:51.535218,-28.29
2026-06-18 11:36:51.545743,-30.14
2026-06-18 11:36:51.553990,-5.11
2026-06-18 11:36:51.562017,19.79
2026-06-18 11:36:51.569648,30.63
2026-06-18 11:36:51.577875,-2.36
2026-06-18 11:36:51.580666,-26.22
2026-06-18 11:36:51.580666,-1.22
2026-06-18 11:36:51.596764,62.47
2026-06-18 11:36:51.596764,89.02
2026-06-18 11:36:51.613468,36.84
2026-06-18 11:36:51.613468,-38.97
2026-06-18 11:36:51.630132,-76.58
2026-06-18 11:36:51.630132,-73.22
2026-06-18 11:36:51.646505,-54.94
2026-06-18 11:36:51.646505,-41.73
2026-06-18 11:36:51.663476,-33.56
2026-06-18 11:36:51.664408,-10.51
2026-06-18 11:36:51.678747,14.42
2026-06-18 11:36:51.680631,39.22
2026-06-18 11:36:51.694339,43.01
2026-06-18 11:36:51.697673,35.83
2026-06-18 11:36:51.697673,42.61
2026-06-18 11:36:51.712714,98.12
2026-06-18 11:36:51.712714,154.34
2026-06-18 11:36:51.729714,131.68
2026-06-18 11:36:51.739852,14.61
2026-06-18 11:36:51.749527,-95.91
2026-06-18 11:36:51.750590,-106.37
2026-06-18 11:36:51.763064,-52.11
2026-06-18 11:36:51.763064,-26.98
2026-06-18 11:36:51.779828,-53.71
2026-06-18 11:36:51.788464,-67.37
2026-06-18 11:36:51.795958,-56.09
2026-06-18 11:36:51.803406,-20.98
2026-06-18 11:36:51.810642,10.96
2026-06-18 11:36:51.812683,35.78
2026-06-18 11:36:51.827910,34.61
2026-06-18 11:36:51.829886,30.46
2026-06-18 11:36:51.829886,23.34
2026-06-18 11:36:51.846110,30.19
2026-06-18 11:36:51.846110,27.05
2026-06-18 11:36:51.863101,8.01
2026-06-18 11:36:51.863101,-15.91
2026-06-18 11:36:51.881308,-27.77
2026-06-18 11:36:51.889785,-26.64
2026-06-18 11:36:51.897794,-17.55
2026-06-18 11:36:51.904358,6.42
2026-06-18 11:36:51.912662,30.27
2026-06-18 11:36:51.913675,41.06
2026-06-18 11:36:51.928448,29.91
2026-06-18 11:36:51.933972,30.76
2026-06-18 11:36:51.944608,52.49
2026-06-18 11:36:51.946074,85.07
2026-06-18 11:36:51.960673,75.69
2026-06-18 11:36:51.963687,28.54
2026-06-18 11:36:51.963687,-18.37
2026-06-18 11:36:51.983126,-33.2
2026-06-18 11:36:51.991608,-49.95
2026-06-18 11:36:51.999282,-80.54
2026-06-18 11:36:52.007002,-109.0
2026-06-18 11:36:52.014151,-85.57
2026-06-18 11:36:52.020562,-9.52
2026-06-18 11:36:52.029576,46.25
2026-06-18 11:36:52.029576,52.98
2026-06-18 11:36:52.045564,23.86
2026-06-18 11:36:52.047131,1.85
2026-06-18 11:36:52.061109,-14.07
2026-06-18 11:36:52.063945,-18.98
2026-06-18 11:36:52.077777,-30.82
2026-06-18 11:36:52.080521,-33.66
2026-06-18 11:36:52.080521,-47.42
2026-06-18 11:36:52.096491,-68.07
2026-06-18 11:36:52.096491,-73.7
2026-06-18 11:36:52.116167,-49.46
2026-06-18 11:36:52.123776,-45.23
2026-06-18 11:36:52.131402,-46.99
2026-06-18 11:36:52.139957,-34.82
2026-06-18 11:36:52.147463,1.18
2026-06-18 11:36:52.155239,45.95
2026-06-18 11:36:52.162803,57.66
2026-06-18 11:36:52.171072,47.42
2026-06-18 11:36:52.178288,26.29
2026-06-18 11:36:52.180283,12.22
2026-06-18 11:36:52.194318,-2.76
2026-06-18 11:36:52.196892,0.24
2026-06-18 11:36:52.196892,5.21
2026-06-18 11:36:52.212462,-7.75
2026-06-18 11:36:52.212462,-40.55
2026-06-18 11:36:52.229132,-61.24
2026-06-18 11:36:52.229132,-58.94
2026-06-18 11:36:52.248209,-9.89
2026-06-18 11:36:52.248209,44.88
2026-06-18 11:36:52.262887,56.6
2026-06-18 11:36:52.262887,43.38
2026-06-18 11:36:52.280605,31.22
2026-06-18 11:36:52.280605,39.03
2026-06-18 11:36:52.296264,33.86
2026-06-18 11:36:52.301371,15.78
2026-06-18 11:36:52.312109,-5.2
